game_id,home_bat_runs,home_bat_doubles,home_bat_triples,home_bat_homeRuns,home_bat_strikeOuts,home_bat_baseOnBalls,home_bat_hits,home_bat_avg,home_bat_atBats,home_bat_obp,home_bat_slg,home_bat_ops,home_bat_stolenBases,home_bat_rbi,home_bat_leftOnBase,home_pit_runs,home_pit_doubles,home_pit_triples,home_pit_homeRuns,home_pit_strikeOuts,home_pit_baseOnBalls,home_pit_hits,home_pit_atBats,home_pit_obp,home_pit_stolenBases,home_pit_numberOfPitches,home_pit_era,home_pit_inningsPitched,home_pit_earnedRuns,home_pit_pitchesThrown,home_pit_strikes,home_pit_rbi,home_starter_era,home_starter_ip,home_starter_k,home_starter_bb,home_starter_h,home_starter_er,home_starter_name,away_bat_runs,away_bat_doubles,away_bat_triples,away_bat_homeRuns,away_bat_strikeOuts,away_bat_baseOnBalls,away_bat_hits,away_bat_avg,away_bat_atBats,away_bat_obp,away_bat_slg,away_bat_ops,away_bat_stolenBases,away_bat_rbi,away_bat_leftOnBase,away_pit_runs,away_pit_doubles,away_pit_triples,away_pit_homeRuns,away_pit_strikeOuts,away_pit_baseOnBalls,away_pit_hits,away_pit_atBats,away_pit_obp,away_pit_stolenBases,away_pit_numberOfPitches,away_pit_era,away_pit_inningsPitched,away_pit_earnedRuns,away_pit_pitchesThrown,away_pit_strikes,away_pit_rbi,away_starter_era,away_starter_ip,away_starter_k,away_starter_bb,away_starter_h,away_starter_er,away_starter_name,game_date,home_team,away_team,home_score,away_score,winning_team,home_win,home_probable_pitcher,away_probable_pitcher
778294,1,1,1,1,5,4,7,0.2,33,0.273,0.306,0.579,0,1,18,3,1,1,0,4,3,8,34,0.297,2,154,4.03,9.0,3,154,90,3,4.42,4.1,4.0,2.0,3.0,0.0,Cannon,3,1,1,0,4,3,8,0.247,34,0.312,0.411,0.723,2,3,17,1,1,1,1,5,4,7,33,0.297,0,155,4.58,9.0,1,155,97,1,2.61,5.2,0.0,1.0,5.0,1.0,Bido,2025-04-16,Chicago White Sox,Athletics,1,3,Athletics,0,,
778289,3,2,0,0,5,2,11,0.218,34,0.274,0.363,0.637,1,3,22,1,1,0,0,9,1,6,31,0.242,0,132,3.46,9.0,1,132,83,1,3.86,5.1,6.0,1.0,5.0,1.0,Corbin,1,1,0,0,9,1,6,0.234,31,0.299,0.432,0.731,0,1,10,3,2,0,0,5,2,11,34,0.361,1,115,4.71,8.0,3,115,78,3,3.16,5.2,2.0,2.0,10.0,3.0,"Soriano, J",2025-04-16,Texas Rangers,Los Angeles Angels,3,1,Texas Rangers,1,,
778287,8,2,0,2,10,4,10,0.238,33,0.324,0.438,0.762,1,8,13,7,2,0,2,16,1,11,38,0.308,0,173,3.86,9.0,7,173,119,7,18.0,3.0,7.0,1.0,8.0,6.0,"Miller, B",7,2,0,2,16,1,11,0.22,38,0.285,0.344,0.629,0,7,10,8,2,0,2,10,4,10,33,0.395,1,163,5.29,8.0,8,163,105,8,8.27,0.2,1.0,1.0,6.0,7.0,Márquez,2025-04-16,Los Angeles Dodgers,Colorado Rockies,8,7,Los Angeles Dodgers,1,,
778291,4,3,0,0,16,4,13,0.255,42,0.327,0.373,0.7,0,3,36,6,1,0,2,16,9,5,32,0.349,6,200,4.61,9.0,6,200,117,6,6.52,4.0,6.0,3.0,4.0,5.0,"Cabrera, E",6,1,0,2,16,9,5,0.254,32,0.347,0.452,0.799,6,6,16,4,3,0,0,16,4,13,42,0.37,0,178,4.07,9.0,2,178,120,3,4.09,5.1,9.0,0.0,10.0,1.0,"Rodriguez, Ed",2025-04-17,Miami Marlins,Arizona Diamondbacks,4,6,Arizona Diamondbacks,0,,
778280,1,0,0,1,9,4,5,0.197,28,0.283,0.302,0.585,2,1,16,0,1,0,0,5,2,5,30,0.219,0,112,3.82,9.0,0,112,73,0,2.13,7.1,4.0,2.0,5.0,0.0,Heaney,0,1,0,0,5,2,5,0.226,30,0.302,0.367,0.669,0,0,13,1,0,0,1,9,4,5,28,0.281,2,124,5.05,8.0,1,124,78,1,5.95,5.0,5.0,3.0,3.0,1.0,Williams,2025-04-17,Pittsburgh Pirates,Washington Nationals,1,0,Pittsburgh Pirates,1,,
778285,7,1,0,2,7,6,10,0.213,37,0.289,0.337,0.626,1,7,15,11,3,0,3,9,7,14,42,0.42,3,203,3.14,10.0,6,203,130,10,3.8,4.1,6.0,3.0,6.0,3.0,Singer,11,3,0,3,9,7,14,0.22,42,0.318,0.386,0.704,3,10,26,7,1,0,2,7,6,10,37,0.364,1,175,3.92,10.0,7,175,101,7,12.71,5.0,4.0,0.0,5.0,2.0,Hancock,2025-04-17,Cincinnati Reds,Seattle Mariners,7,11,Seattle Mariners,0,,
778283,0,0,0,0,6,3,4,0.196,32,0.27,0.296,0.566,0,0,16,8,3,2,4,7,1,13,40,0.341,0,153,4.26,9.0,8,153,107,8,4.84,5.1,3.0,1.0,8.0,4.0,Martin,8,3,2,4,7,1,13,0.252,40,0.314,0.435,0.749,0,8,11,0,0,0,0,6,3,4,32,0.222,0,143,4.34,9.0,0,143,95,0,3.13,6.0,2.0,2.0,3.0,0.0,Sears,2025-04-17,Chicago White Sox,Athletics,0,8,Athletics,0,,
778279,6,0,1,0,7,6,6,0.238,26,0.331,0.379,0.71,1,5,13,4,1,0,2,14,1,6,34,0.222,0,124,4.1,9.0,3,124,87,4,2.96,7.0,12.0,1.0,4.0,2.0,"Sánchez, C",4,1,0,2,14,1,6,0.231,34,0.308,0.415,0.723,0,4,8,6,0,1,0,7,6,6,26,0.382,1,130,3.63,8.0,6,130,73,5,6.04,7.0,5.0,4.0,6.0,5.0,"Hicks, J",2025-04-17,Philadelphia Phillies,San Francisco Giants,6,4,Philadelphia Phillies,1,,
778292,6,1,0,3,7,4,7,0.234,28,0.303,0.403,0.706,0,6,6,2,0,0,2,7,1,7,33,0.235,1,128,4.3,9.0,2,128,80,2,3.43,7.0,3.0,0.0,5.0,2.0,Sugano,2,0,0,2,7,1,7,0.228,33,0.304,0.38,0.684,1,2,10,6,1,0,3,7,4,7,28,0.344,0,131,4.06,8.0,6,131,80,6,5.85,5.2,5.0,4.0,5.0,6.0,Bibee,2025-04-17,Baltimore Orioles,Cleveland Guardians,6,2,Baltimore Orioles,1,,
778286,6,2,0,0,6,5,12,0.243,36,0.322,0.393,0.715,2,6,27,1,1,0,0,7,4,7,33,0.316,0,146,3.38,9.0,1,146,90,1,4.5,5.0,5.0,2.0,4.0,0.0,Olson,1,1,0,0,7,4,7,0.207,33,0.277,0.304,0.581,0,1,24,6,2,0,0,6,5,12,36,0.415,2,168,3.49,8.0,6,168,101,6,4.57,4.2,3.0,3.0,7.0,4.0,Lorenzen,2025-04-17,Detroit Tigers,Kansas City Royals,6,1,Detroit Tigers,1,,
778282,3,1,0,1,7,3,12,0.27,36,0.333,0.418,0.751,1,3,16,6,1,0,1,5,4,11,36,0.375,1,136,3.58,9.0,6,136,84,6,5.24,5.1,3.0,4.0,9.0,6.0,"Bradley, T",6,1,0,1,5,4,11,0.26,36,0.345,0.481,0.826,1,6,20,3,1,0,1,7,3,12,36,0.375,1,158,4.15,9.0,3,158,98,3,5.17,1.2,1.0,2.0,4.0,1.0,"Warren, W",2025-04-17,Tampa Bay Rays,New York Yankees,3,6,New York Yankees,0,,
778278,4,2,0,1,2,1,8,0.221,30,0.301,0.375,0.676,0,3,6,1,0,0,0,11,4,3,30,0.206,2,158,2.3,9.0,1,158,101,1,3.43,6.0,8.0,2.0,3.0,1.0,Canning,1,0,0,0,11,4,3,0.272,30,0.342,0.42,0.762,2,1,14,4,2,0,1,2,1,8,30,0.29,0,128,4.09,8.0,4,128,80,3,3.22,6.0,2.0,0.0,7.0,4.0,Pallante,2025-04-17,New York Mets,St. Louis Cardinals,4,1,New York Mets,1,,
778281,5,1,0,2,5,1,11,0.225,32,0.28,0.373,0.653,0,5,12,3,1,0,0,11,0,5,33,0.152,0,99,3.44,9.0,3,99,74,3,6.38,7.0,8.0,0.0,5.0,3.0,Rocker,3,1,0,0,11,0,5,0.23,33,0.292,0.419,0.711,0,3,9,5,1,0,2,5,1,11,32,0.371,0,121,4.76,8.0,5,121,80,5,6.2,4.2,1.0,1.0,8.0,4.0,Kochanowicz,2025-04-17,Texas Rangers,Los Angeles Angels,5,3,Texas Rangers,1,,
778268,13,3,1,5,8,2,18,0.265,41,0.347,0.458,0.805,0,13,19,11,4,0,2,9,3,15,43,0.391,0,158,4.45,9.0,11,158,102,11,1.32,4.2,5.0,0.0,5.0,1.0,Rea,11,4,0,2,9,3,15,0.26,43,0.35,0.46,0.81,0,11,14,13,3,1,5,8,2,18,41,0.477,0,176,4.55,8.0,13,176,113,13,4.64,6.0,3.0,0.0,6.0,2.0,Burnes,2025-04-18,Chicago Cubs,Arizona Diamondbacks,13,11,Chicago Cubs,1,,
778277,7,2,0,1,11,3,12,0.248,35,0.326,0.398,0.724,0,6,13,3,4,0,0,9,6,10,37,0.372,2,175,3.3,9.0,2,175,110,3,2.7,5.0,5.0,2.0,5.0,1.0,Jobe,3,4,0,0,9,6,10,0.21,37,0.282,0.308,0.59,2,3,28,7,2,0,1,11,3,12,35,0.395,0,162,3.68,8.0,7,162,101,6,3.58,4.0,8.0,3.0,6.0,5.0,Ragans,2025-04-18,Detroit Tigers,Kansas City Royals,7,3,Detroit Tigers,1,,
778271,7,2,0,3,13,5,11,0.202,37,0.288,0.317,0.605,2,7,15,10,6,0,1,6,4,14,39,0.409,1,172,4.11,9.0,10,172,112,10,7.41,4.0,0.0,2.0,9.0,5.0,Mlodzinski,10,6,0,1,6,4,14,0.237,39,0.311,0.393,0.704,1,10,15,7,2,0,3,13,5,11,37,0.381,2,166,4.23,9.0,7,166,106,7,5.48,5.0,8.0,3.0,4.0,2.0,Ortiz,2025-04-18,Pittsburgh Pirates,Cleveland Guardians,7,10,Cleveland Guardians,0,,
778274,7,1,0,2,6,4,9,0.24,32,0.332,0.385,0.717,0,6,11,2,0,0,1,16,2,5,32,0.206,0,126,3.99,9.0,2,126,85,2,3.73,7.0,13.0,0.0,5.0,2.0,Wheeler,2,0,0,1,16,2,5,0.25,32,0.321,0.367,0.688,0,2,12,7,1,0,2,6,4,9,32,0.351,0,166,4.76,8.0,7,166,105,6,7.27,2.0,1.0,2.0,4.0,6.0,"Alcantara, S",2025-04-18,Philadelphia Phillies,Miami Marlins,7,2,Philadelphia Phillies,1,,
778276,3,0,0,2,15,1,4,0.229,31,0.296,0.399,0.695,0,3,4,8,2,0,3,11,7,11,37,0.409,0,177,4.45,9.0,7,177,106,7,6.38,3.1,4.0,5.0,6.0,7.0,Povich,8,2,0,3,11,7,11,0.218,37,0.296,0.351,0.647,0,7,24,3,0,0,2,15,1,4,31,0.156,0,135,3.13,9.0,3,135,83,3,1.64,6.0,11.0,1.0,2.0,1.0,"Abbott, A",2025-04-18,Baltimore Orioles,Cincinnati Reds,3,8,Cincinnati Reds,0,,
778272,0,2,0,0,15,4,3,0.263,28,0.328,0.407,0.735,0,0,14,1,0,0,0,10,4,5,30,0.265,0,137,3.44,9.0,1,137,91,1,0.87,5.2,7.0,3.0,3.0,1.0,Rasmussen,1,0,0,0,10,4,5,0.256,30,0.341,0.467,0.808,0,1,13,0,2,0,0,15,4,3,28,0.219,0,148,3.94,9.0,0,148,92,0,4.34,6.0,9.0,4.0,2.0,0.0,Rodón,2025-04-18,Tampa Bay Rays,New York Yankees,0,1,New York Yankees,0,,
778273,3,1,0,0,4,2,7,0.255,29,0.329,0.369,0.698,1,3,15,1,1,0,1,7,2,5,28,0.281,1,125,3.24,9.0,1,125,76,1,3.13,6.0,5.0,1.0,5.0,1.0,Francis,1,1,0,1,7,2,5,0.218,28,0.316,0.383,0.699,1,1,8,3,1,0,0,4,2,7,29,0.273,1,105,3.9,8.0,3,105,74,3,3.12,7.0,4.0,2.0,7.0,3.0,Woo,2025-04-18,Toronto Blue Jays,Seattle Mariners,3,1,Toronto Blue Jays,1,,
778270,5,2,2,2,2,4,9,0.224,33,0.303,0.388,0.691,2,5,16,4,1,0,1,15,0,8,35,0.229,0,156,2.39,9.0,4,156,104,4,3.27,5.1,9.0,0.0,7.0,3.0,"Peterson, D",4,1,0,1,15,0,8,0.27,35,0.337,0.416,0.753,0,4,9,5,2,2,2,2,4,9,33,0.351,2,134,4.11,8.0,4,134,92,5,7.64,4.2,1.0,2.0,5.0,2.0,Mikolas,2025-04-18,New York Mets,St. Louis Cardinals,5,4,New York Mets,1,,
778275,10,4,0,4,6,4,11,0.25,35,0.323,0.4,0.723,0,10,7,3,2,0,1,6,1,6,35,0.194,0,120,4.06,9.0,2,120,79,3,2.45,6.0,6.0,0.0,3.0,1.0,Dobbins,3,2,0,1,6,1,6,0.195,35,0.266,0.297,0.563,0,3,10,10,4,0,4,6,4,11,35,0.385,0,142,4.6,8.0,10,142,87,10,3.15,3.0,0.0,2.0,5.0,4.0,"Pérez, M",2025-04-18,Boston Red Sox,Chicago White Sox,10,3,Boston Red Sox,1,,
778284,6,0,0,1,9,4,8,0.223,33,0.302,0.371,0.673,1,6,13,4,3,0,1,4,3,6,32,0.25,2,141,4.44,9.0,4,141,93,4,7.2,5.0,3.0,3.0,6.0,4.0,Elder,4,3,0,1,4,3,6,0.214,32,0.283,0.339,0.622,2,4,9,6,0,0,1,9,4,8,33,0.324,1,162,3.88,8.0,6,162,99,6,7.27,5.0,6.0,1.0,3.0,1.0,Paddack,2025-04-18,Atlanta Braves,Minnesota Twins,6,4,Atlanta Braves,1,,
778263,0,3,0,0,12,0,7,0.225,32,0.277,0.37,0.647,0,0,9,3,0,0,1,8,3,5,30,0.235,0,135,3.41,9.0,3,135,85,3,3.32,7.0,7.0,1.0,3.0,1.0,deGrom,3,0,0,1,8,3,5,0.235,30,0.32,0.431,0.751,0,3,5,0,3,0,0,12,0,7,32,0.219,0,130,3.68,9.0,0,130,88,0,0.93,7.0,10.0,0.0,5.0,0.0,Yamamoto,2025-04-18,Texas Rangers,Los Angeles Dodgers,0,3,Los Angeles Dodgers,0,,
778269,6,2,0,2,4,1,12,0.223,35,0.304,0.332,0.636,1,6,15,4,2,0,1,7,1,12,37,0.342,0,123,3.74,9.0,4,123,89,4,3.18,5.0,2.0,0.0,9.0,2.0,Gusto,4,2,0,1,7,1,12,0.279,37,0.349,0.421,0.77,0,4,14,6,2,0,2,4,1,12,35,0.361,1,119,2.75,8.0,6,119,80,6,6.48,5.0,2.0,0.0,10.0,5.0,Hart,2025-04-18,Houston Astros,San Diego Padres,6,4,Houston Astros,1,,
778261,5,2,0,0,8,3,8,0.235,32,0.307,0.379,0.686,2,5,13,3,1,0,0,6,4,10,35,0.35,0,167,4.38,9.0,3,167,100,3,1.91,5.0,5.0,1.0,7.0,0.0,"Peralta, F",3,1,0,0,6,4,10,0.254,35,0.316,0.429,0.745,0,3,18,5,2,0,0,8,3,8,32,0.314,2,152,4.3,8.0,3,152,87,5,3.6,4.2,7.0,2.0,4.0,3.0,Ginn,2025-04-18,Milwaukee Brewers,Athletics,5,3,Milwaukee Brewers,1,,
778260,2,3,0,0,12,0,5,0.227,29,0.287,0.412,0.699,0,1,6,0,0,0,0,8,3,4,31,0.206,0,147,4.5,9.0,0,147,98,0,2.08,6.0,6.0,2.0,3.0,0.0,"Anderson, Ty",0,0,0,0,8,3,4,0.226,31,0.304,0.402,0.706,0,0,8,2,3,0,0,12,0,5,29,0.172,0,128,3.52,8.0,1,128,83,1,2.4,6.0,12.0,0.0,4.0,1.0,"Webb, L",2025-04-18,Los Angeles Angels,San Francisco Giants,2,0,Los Angeles Angels,1,,
778252,11,7,0,0,7,4,18,0.253,40,0.342,0.399,0.741,5,11,21,10,4,0,2,2,3,15,42,0.413,0,155,4.28,9.0,10,155,101,10,2.29,4.0,2.0,3.0,1.0,1.0,"Walker, T",10,4,0,2,2,3,15,0.256,42,0.327,0.38,0.707,0,10,26,11,7,0,0,7,4,18,40,0.5,5,192,5.1,8.0,11,192,124,11,8.31,3.1,0.0,3.0,8.0,7.0,Quantrill,2025-04-19,Philadelphia Phillies,Miami Marlins,11,10,Philadelphia Phillies,1,,
778265,3,1,0,1,5,3,5,0.245,28,0.323,0.395,0.718,0,3,10,1,1,0,1,3,2,6,34,0.222,1,122,3.19,9.0,1,122,86,1,2.22,7.0,3.0,1.0,4.0,1.0,Mize,1,1,0,1,3,2,6,0.208,34,0.279,0.308,0.587,1,1,14,3,1,0,1,5,3,5,28,0.258,0,117,3.67,8.0,3,117,75,3,3.9,6.2,5.0,2.0,5.0,3.0,"Lugo, S",2025-04-19,Detroit Tigers,Kansas City Royals,3,1,Detroit Tigers,1,,
778257,6,2,1,2,8,3,8,0.264,32,0.346,0.462,0.808,0,6,13,2,0,0,2,10,5,4,32,0.263,0,157,4.34,9.0,2,157,100,2,4.57,4.0,6.0,4.0,3.0,1.0,"Brown, Be",2,0,0,2,10,5,4,0.254,32,0.346,0.453,0.799,0,2,17,6,2,1,2,8,3,8,32,0.314,0,146,4.65,8.0,6,146,91,6,5.6,6.0,5.0,2.0,7.0,6.0,Gallen,2025-04-19,Chicago Cubs,Arizona Diamondbacks,6,2,Chicago Cubs,1,,
778258,4,2,0,0,12,4,12,0.256,44,0.33,0.365,0.695,2,4,32,8,2,0,2,11,8,10,44,0.346,0,200,3.37,12.0,7,200,119,8,5.02,6.0,3.0,4.0,4.0,3.0,Berríos,8,2,0,2,11,8,10,0.219,44,0.318,0.385,0.703,0,8,28,4,2,0,0,12,4,12,44,0.347,2,194,3.8,12.0,3,194,127,4,2.63,4.2,9.0,2.0,7.0,2.0,"Gilbert, L",2025-04-19,Toronto Blue Jays,Seattle Mariners,4,8,Seattle Mariners,0,,
778262,9,2,0,5,7,7,11,0.233,34,0.306,0.421,0.727,0,9,20,5,4,0,2,7,9,13,36,0.489,4,183,4.47,9.0,5,183,108,5,6.75,4.0,3.0,3.0,7.0,3.0,Young,5,4,0,2,7,9,13,0.226,36,0.308,0.367,0.675,4,5,30,9,2,0,5,7,7,11,34,0.465,0,182,3.43,8.0,9,182,105,9,2.35,3.0,4.0,2.0,6.0,5.0,"Greene, H",2025-04-19,Baltimore Orioles,Cincinnati Reds,9,5,Baltimore Orioles,1,,
778254,0,2,1,0,7,2,6,0.202,31,0.286,0.318,0.604,1,0,12,3,2,0,1,8,3,9,32,0.333,2,153,4.06,9.0,3,153,97,3,2.87,7.0,4.0,1.0,6.0,2.0,Skenes,3,2,0,1,8,3,9,0.239,32,0.312,0.395,0.707,2,3,13,0,2,1,0,7,2,6,31,0.242,1,134,4.01,9.0,0,134,84,0,3.86,5.1,3.0,1.0,4.0,0.0,Lively,2025-04-19,Pittsburgh Pirates,Cleveland Guardians,0,3,Cleveland Guardians,0,,
778256,3,2,0,1,7,1,8,0.225,32,0.302,0.389,0.691,2,3,11,0,2,0,0,6,5,3,29,0.257,0,140,2.27,9.0,0,140,85,0,0.79,5.2,4.0,2.0,3.0,0.0,Senga,0,2,0,0,6,5,3,0.264,29,0.333,0.406,0.739,0,0,17,3,2,0,1,7,1,8,32,0.273,2,116,4.08,8.0,3,116,80,3,3.6,6.2,6.0,1.0,6.0,2.0,Liberatore,2025-04-19,New York Mets,St. Louis Cardinals,3,0,New York Mets,1,,
778251,4,1,0,2,7,3,5,0.223,28,0.276,0.373,0.649,0,4,5,3,2,0,1,10,1,6,32,0.212,0,128,3.34,9.0,2,128,84,3,2.64,6.0,7.0,0.0,5.0,2.0,Eovaldi,3,2,0,1,10,1,6,0.232,32,0.316,0.427,0.743,0,3,6,4,1,0,2,7,3,5,28,0.258,0,115,3.71,8.0,4,115,77,4,3.2,6.0,4.0,3.0,2.0,2.0,Sasaki,2025-04-19,Texas Rangers,Los Angeles Dodgers,4,3,Texas Rangers,1,,
778247,11,0,3,1,17,6,8,0.221,35,0.29,0.352,0.642,1,11,16,12,1,0,4,10,5,12,39,0.386,1,155,5.5,9.0,9,155,98,12,7.36,4.0,5.0,2.0,9.0,6.0,Dollander,12,1,0,4,10,5,12,0.231,39,0.307,0.383,0.69,1,12,13,11,0,3,1,17,6,8,35,0.364,1,183,5.36,9.0,11,183,113,11,3.41,6.0,13.0,2.0,4.0,2.0,Gore,2025-04-19,Colorado Rockies,Washington Nationals,11,12,Washington Nationals,0,,
778264,4,1,0,1,7,7,7,0.249,33,0.326,0.397,0.723,0,4,17,3,1,0,1,12,4,7,37,0.268,1,160,3.99,10.0,3,160,103,3,1.13,6.0,7.0,2.0,4.0,0.0,Crochet,3,1,0,1,12,4,7,0.194,37,0.266,0.297,0.563,1,3,17,4,1,0,1,7,7,7,33,0.395,0,165,4.51,9.1,3,165,97,4,2.82,4.2,3.0,1.0,4.0,3.0,"Smith, S",2025-04-19,Boston Red Sox,Chicago White Sox,4,3,Boston Red Sox,1,,
778255,10,4,0,1,4,4,10,0.264,37,0.329,0.41,0.739,2,10,13,8,0,0,1,12,7,10,36,0.413,2,202,3.64,10.0,8,202,120,7,3.22,3.1,3.0,4.0,4.0,5.0,Baz,8,0,0,1,12,7,10,0.257,36,0.345,0.461,0.806,2,7,20,10,4,0,1,4,4,10,37,0.341,2,142,4.14,9.0,8,142,83,10,6.53,4.0,1.0,2.0,6.0,4.0,Carrasco,2025-04-19,Tampa Bay Rays,New York Yankees,10,8,Tampa Bay Rays,1,,
778259,3,2,0,1,7,3,7,0.223,31,0.303,0.334,0.637,0,3,17,2,3,0,1,6,2,7,34,0.25,1,136,3.66,9.0,2,136,91,2,3.91,5.0,4.0,1.0,6.0,2.0,Wesneski,2,3,0,1,6,2,7,0.275,34,0.344,0.419,0.763,1,2,15,3,2,0,1,7,3,7,31,0.294,0,132,2.77,8.0,3,132,83,3,2.57,5.2,7.0,2.0,4.0,2.0,"King, M",2025-04-19,Houston Astros,San Diego Padres,3,2,Houston Astros,1,,
778253,1,1,0,0,3,0,3,0.23,30,0.299,0.369,0.668,0,1,6,3,1,0,2,9,1,8,33,0.265,1,132,4.31,9.0,3,132,84,3,2.11,6.0,7.0,0.0,7.0,2.0,Patrick,3,1,0,2,9,1,8,0.253,33,0.313,0.43,0.743,1,3,11,1,1,0,0,3,0,3,30,0.1,0,109,4.14,9.0,1,109,75,1,3.31,8.0,1.0,0.0,3.0,1.0,"Severino, L",2025-04-19,Milwaukee Brewers,Athletics,1,3,Athletics,0,,
778267,4,3,0,1,6,2,12,0.229,35,0.307,0.379,0.686,0,4,24,3,1,1,1,13,4,7,33,0.289,1,176,4.36,9.0,3,176,111,3,6.17,4.1,8.0,3.0,6.0,2.0,Sale,3,1,1,1,13,4,7,0.214,33,0.283,0.342,0.625,1,3,17,4,3,0,1,6,2,12,35,0.395,0,160,3.91,8.0,4,160,105,4,2.35,1.0,1.0,0.0,3.0,1.0,Topa,2025-04-19,Atlanta Braves,Minnesota Twins,4,3,Atlanta Braves,1,,
778243,2,0,0,2,10,1,6,0.225,32,0.284,0.41,0.694,0,2,9,3,1,0,1,3,3,5,31,0.235,1,112,4.42,9.0,3,112,71,3,4.5,5.0,1.0,2.0,4.0,3.0,Hendricks,3,1,0,1,3,3,5,0.223,31,0.301,0.397,0.698,1,3,9,2,0,0,2,10,1,6,32,0.212,0,127,3.44,9.0,2,127,79,2,4.09,7.0,9.0,1.0,5.0,2.0,Roupp,2025-04-19,Los Angeles Angels,San Francisco Giants,2,3,San Francisco Giants,0,,
778250,2,3,0,1,8,2,7,0.232,35,0.303,0.418,0.721,0,1,18,24,4,1,3,6,11,25,51,0.594,1,234,5.43,9.0,24,234,125,23,10.89,2.1,2.0,4.0,7.0,7.0,"Morton, C",24,4,1,3,6,11,25,0.244,51,0.33,0.396,0.726,1,23,30,2,3,0,1,8,2,7,35,0.243,0,156,3.32,9.0,1,156,101,1,1.86,3.0,1.0,0.0,3.0,0.0,Suter,2025-04-20,Baltimore Orioles,Cincinnati Reds,2,24,Cincinnati Reds,0,,
778242,4,3,0,0,9,3,11,0.206,39,0.289,0.32,0.609,1,4,20,5,1,0,2,6,2,8,37,0.268,1,160,4.04,10.0,4,160,108,5,4.18,5.0,3.0,2.0,5.0,2.0,"Keller, M",5,1,0,2,6,2,8,0.238,37,0.31,0.396,0.706,1,5,14,4,3,0,0,9,3,11,39,0.333,1,176,3.98,10.0,4,176,111,4,2.11,5.2,5.0,1.0,5.0,1.0,"Allen, L.T.",2025-04-20,Pittsburgh Pirates,Cleveland Guardians,4,5,Cleveland Guardians,0,,
778249,6,1,0,3,6,1,8,0.23,32,0.306,0.387,0.693,1,6,6,2,1,0,1,10,4,5,33,0.263,0,151,4.24,9.0,2,151,87,1,3.22,5.2,7.0,4.0,4.0,1.0,"Holmes, G",2,1,0,1,10,4,5,0.211,33,0.282,0.338,0.62,0,1,21,6,1,0,3,6,1,8,32,0.294,1,118,4.03,8.0,6,118,80,6,4.0,5.0,5.0,1.0,8.0,6.0,Ryan,2025-04-20,Atlanta Braves,Minnesota Twins,6,2,Atlanta Braves,1,,
778245,4,2,0,1,7,4,6,0.246,34,0.324,0.394,0.718,0,4,15,8,1,0,2,8,3,9,34,0.375,3,147,4.12,9.0,7,147,94,8,7.66,6.0,7.0,2.0,3.0,2.0,Houck,8,1,0,2,8,3,9,0.198,34,0.272,0.306,0.578,3,8,12,4,2,0,1,7,4,6,34,0.282,0,152,4.34,9.0,1,152,90,4,6.23,5.0,5.0,3.0,5.0,1.0,"Burke, S",2025-04-20,Boston Red Sox,Chicago White Sox,4,8,Chicago White Sox,0,,
778248,5,2,0,0,6,3,10,0.253,39,0.342,0.394,0.736,2,5,21,7,2,0,1,9,1,13,41,0.318,2,136,4.29,10.0,5,136,96,6,2.08,7.0,7.0,0.0,8.0,1.0,Luzardo,7,2,0,1,9,1,13,0.26,41,0.326,0.384,0.71,2,6,19,5,2,0,0,6,3,10,39,0.341,2,179,5.07,10.0,5,179,106,5,6.75,5.0,3.0,1.0,7.0,4.0,Gillispie,2025-04-20,Philadelphia Phillies,Miami Marlins,5,7,Miami Marlins,0,,
778241,3,4,0,0,7,4,11,0.259,36,0.333,0.368,0.701,0,3,31,8,1,0,3,18,2,12,39,0.357,0,173,3.58,9.0,8,173,117,8,7.41,1.2,5.0,2.0,7.0,6.0,Lucas,8,1,0,3,18,2,12,0.224,39,0.32,0.394,0.714,0,8,21,3,4,0,0,7,4,11,36,0.381,0,146,3.76,9.0,3,146,94,3,4.44,5.0,5.0,2.0,10.0,3.0,"Castillo, L",2025-04-20,Toronto Blue Jays,Seattle Mariners,3,8,Seattle Mariners,0,,
778246,3,0,0,0,8,2,10,0.246,40,0.321,0.387,0.708,0,3,22,4,0,0,0,11,1,9,37,0.256,0,169,3.12,10.0,2,169,120,4,2.83,5.0,4.0,1.0,7.0,2.0,Skubal,4,0,0,0,11,1,9,0.21,37,0.278,0.305,0.583,0,4,15,3,0,0,0,8,2,10,40,0.286,0,158,3.62,10.0,3,158,99,3,4.15,5.1,5.0,0.0,7.0,2.0,Wacha,2025-04-20,Detroit Tigers,Kansas City Royals,3,4,Kansas City Royals,0,,
778244,7,3,0,1,10,3,11,0.23,34,0.305,0.394,0.699,1,7,16,4,2,0,0,11,3,8,35,0.289,0,148,2.35,9.0,4,148,95,4,3.16,6.0,6.0,2.0,4.0,1.0,"Holmes, C",4,2,0,0,11,3,8,0.262,35,0.331,0.401,0.732,0,4,17,7,3,0,1,10,3,11,34,0.368,1,151,4.23,8.0,7,151,93,7,3.41,6.0,6.0,1.0,6.0,3.0,"Gray, S",2025-04-20,New York Mets,St. Louis Cardinals,7,4,New York Mets,1,,
